Source,Target,Weight
13368,19368,2
13368,20785,3
13369,13684,2
13369,20545,4
13369,14519,2
13369,19538,1
13369,17682,2
13369,17115,1
13369,14247,3
13369,22269,1
13370,17921,4
13370,18759,6
13370,20321,1
13370,22429,2
13374,20708,7
13383,14053,5
13383,18923,3
13383,17759,4
13383,16906,3
13385,21526,3
13385,13433,2
13385,18166,4
13385,19811,2
13385,16697,3
13385,13572,3
13385,16237,4
13385,15635,2
13385,18554,2
13385,14297,4
13385,21429,3
13385,14848,4
13385,19669,2
13385,16241,3
13385,16667,2
13385,18358,3
13385,21958,4
13385,20001,4
13385,15728,3
13394,17089,2
13394,22116,2
13395,20508,5
13403,17381,2
13403,16809,1
13403,18068,7
13403,20426,4
13403,21142,7
13405,19509,6
13408,20168,3
13408,21324,3
13408,21274,1
13408,21681,2
13408,19964,3
13408,18235,2
13408,16103,1
13408,16105,2
13408,19621,1
13408,19127,2
13408,14703,2
13408,20516,2
13408,20037,3
13408,18167,2
13408,20889,3
13408,17591,1
13408,18638,1
13408,18539,1
13408,21087,3
13412,15931,4
13412,18439,6
13417,20186,7
13419,17360,3
13419,22129,4
13419,17347,4
13419,20089,5
13419,14650,6
13420,18765,9
13420,17938,3
13420,19985,12
13420,14112,4
13425,18488,7
13425,17995,11
13425,17243,1
13425,17742,4
13425,18973,1
13425,18698,1
13425,22220,4
13427,21900,8
13429,19688,4
13429,17487,5
13429,19400,6
13431,17339,2
13435,20388,3
13435,18418,2
13435,20933,1
13435,14009,1
13435,15264,2
13436,18210,1
13437,17751,5
13437,22119,3
13442,15379,1
13446,16885,7
13446,21929,6
13447,17211,1
13447,18039,4
13447,16946,4
13447,15526,2
13448,18041,2
13452,15419,5
13452,21652,5
13452,19758,4
13452,16328,5
13452,18821,4
13452,17686,6
13452,22040,3
13452,15511,4
13452,21225,8
13467,18349,5
13469,18567,3
13469,17077,3
13469,17865,2
13469,17290,3
13472,14663,5
13472,14530,4
13472,19505,6
13475,22379,1
13479,15689,4
13479,21778,4
13479,14980,3
13480,17674,2
13481,22015,2
13481,16101,2
13482,21517,1
13482,14560,3
13482,15021,2
13482,16594,1
13482,17779,2
13482,22389,2
13482,16972,1
13482,19583,2
13482,21523,3
13482,21566,2
13482,17883,2
13482,19803,3
13483,19670,2
13484,15362,5
13484,13517,7
13484,22403,2
13484,14095,4
13484,15644,6
13493,16579,3
13494,15164,2
13494,22299,2
13494,17441,3
13494,15256,2
13494,21119,3
13494,14512,2
13494,21166,2
13494,15183,1
13496,14650,3
13499,21491,2
13499,18819,2
13499,16086,2
13500,20590,7
13503,13555,5
13503,22385,5
13503,21863,6
13503,19922,5
13503,20900,4
13503,16431,2
13503,13791,16
13503,14804,11
13503,14622,5
13503,19658,2
13504,22129,5
13504,13735,4
13504,21643,3
13504,14712,2
13504,18729,1
13504,17092,2
13504,14650,2
13505,16427,2
13505,22100,3
13505,18819,3
13505,17340,3
13505,21907,4
13505,17214,2
13505,21491,5
13505,22110,3
13505,21684,3
13505,19539,2
13505,20337,4
13505,14471,3
13505,15878,5
13508,15373,2
13508,20314,1
13508,21438,1
13515,21185,4
13515,17602,2
13515,15218,8
13515,16487,5
13515,21467,6
13515,22089,5
13515,18667,2
13515,19640,4
13515,17456,7
13515,22373,3
13516,20712,3
13517,15362,8
13517,14095,8
13517,22403,2
13517,18534,3
13517,17750,8
13517,15644,8
13520,17089,6
13520,20259,3
13523,20415,4
13527,16308,3
13527,18696,3
13527,20116,3
13527,18155,2
13527,20095,2
13527,14650,3
13527,22239,3
13527,14524,5
13528,19385,4
13528,21491,4
13528,15523,4
13531,17711,3
13533,16742,4
13533,18382,4
13533,20995,3
13533,13562,8
13533,20738,9
13533,18987,2
13533,22334,3
13533,20361,5
13535,19261,2
13535,15744,6
13535,13731,5
13535,14328,7
13535,21182,9
13536,22181,4
13537,17807,1
13537,15965,4
13537,16072,3
13537,13960,5
13537,17994,2
13537,16594,4
13537,19091,3
13537,15107,2
13537,19017,1
13537,17079,2
13537,20439,3
13537,14368,2
13537,20826,3
13537,20510,4
13537,16972,1
13537,18497,3
13537,21497,2
13537,16699,3
13537,21219,1
13537,21144,2
13537,19133,2
13537,21755,3
13537,20314,3
13537,20131,4
13537,16124,1
13537,13757,3
13537,20997,4
13537,21610,4
13537,13848,3
13537,21438,3
13537,14862,3
13537,13861,2
13537,17194,4
13537,16337,3
13537,18002,3
13540,18707,1
13540,14764,3
13551,14340,2
13551,18090,2
13551,15410,2
13551,14822,2
13551,14591,3
13551,14628,4
13551,16972,3
13551,19560,4
13551,20049,4
13551,17740,4
13551,20488,2
13555,19002,3
13555,18634,10
13555,22385,10
13555,16685,8
13555,16087,4
13555,19922,2
13555,20900,9
13555,15162,2
13555,13791,3
13555,19022,3
13555,16036,6
13555,16431,7
13555,14128,6
13555,14804,4
13555,14622,7
13555,21863,8
13555,14207,4
13555,14169,6
13555,19658,6
13557,16643,4
13557,21399,3
13557,17991,4
13557,19548,4
13557,19672,3
13557,22147,3
13557,14722,3
13557,21207,1
13559,18469,2
13559,21301,1
13559,19584,2
13562,14261,6
13562,14870,5
13562,18382,3
13562,16742,9
13562,14869,3
13562,20995,2
13562,14827,6
13562,13591,11
13562,22334,4
13562,20361,6
13562,20501,7
13562,13769,9
13562,20738,5
13562,16738,4
13562,21404,4
13562,21757,4
13563,18961,3
13566,20136,6
13566,16548,3
13567,15371,5
13567,15839,7
13567,19341,6
13567,21297,2
13567,18660,1
13567,17586,1
13568,22243,8
13568,13767,8
13568,20136,6
13568,20373,6
13568,16548,4
13571,17485,5
13571,18052,10
13571,17994,1
13571,20862,3
13571,21272,1
13571,21035,5
13571,18006,1
13571,17153,3
13572,14297,3
13572,15728,4
13572,16241,3
13572,16667,2
13572,18166,2
13572,21734,5
13572,20001,3
13572,19669,3
13572,19171,3
13573,18357,4
13573,22159,5
13575,20543,5
13575,15426,5
13575,19022,11
13575,21513,6
13575,17470,5
13575,19123,6
13575,19658,1
13577,15041,7
13577,17372,4
13577,18322,2
13577,17787,3
13581,16781,4
13581,18522,4
13586,21564,4
13591,14261,5
13591,14870,6
13591,18382,5
13591,22334,4
13591,20361,5
13604,15991,3
13604,22158,3
13609,15883,4
13610,17786,4
13610,21687,4
13610,19031,3
13610,16472,4
13614,21525,4
13614,14197,3
13616,20746,2
13617,16463,7
13617,15418,7
13621,21489,6
13623,19533,3
13623,13797,1
13624,21803,2
13625,14125,4
13626,16051,5
13626,14668,4
13626,14823,2
13626,19386,6
13626,14650,4
13626,16822,4
13626,22140,6
13626,22187,5
13626,19529,2
13626,19578,4
13626,17986,6
13626,16224,5
13626,18155,2
13626,21999,2
13626,22407,3
13626,14902,2
13626,19853,2
13626,13950,3
13626,21540,2
13626,21921,4
13626,20415,5
13626,22289,4
13631,16003,3
13631,18491,3
13631,14442,2
13631,20561,1
13631,20243,2
13633,21866,3
13633,15839,4
13633,14274,6
13633,16586,4
13633,19687,3
13633,16376,3
13635,13635,9
13639,19732,1
13639,18500,4
13639,20220,2
13644,19359,2
13645,21538,3
13645,17242,5
13645,20876,2
13645,18090,4
13645,17516,2
13645,16203,5
13645,20624,3
13645,21280,1
13645,16779,2
13645,17740,2
13645,14155,2
13645,16128,4
13645,22401,3
13645,21631,4
13645,21771,1
13645,16972,2
13650,17890,5
13650,18038,2
13650,21843,2
13650,20339,1
13652,14257,2
13652,16106,2
13656,20300,5
13657,14509,3
13657,17190,3
13657,13698,5
13657,14521,1
13658,13658,22
13660,16809,3
13660,16254,5
13665,22136,4
13665,15394,3
13665,19376,3
13665,13712,4
13666,20980,2
13666,21491,3
13667,19715,3
13670,21685,10
13670,16203,3
13670,13731,4
13675,19026,10
13675,20335,7
13677,21652,1
13677,19709,4
13679,20790,5
13679,18039,5
13679,15126,1
13684,20545,3
13684,14519,2
13684,17682,3
13684,17115,3
13684,14247,3
13692,15106,5
13692,21995,3
13692,18525,7
13695,16368,2
13695,15553,3
13695,21922,2
13696,18380,3
13698,20031,3
13698,21233,5
13698,14509,4
13698,15867,4
13698,13747,6
13698,20068,7
13712,22136,4
13712,15394,2
13712,19376,4
13714,14267,4
13715,15839,5
13717,16809,5
13729,20746,4
13729,15415,4
13729,16502,3
13731,14328,11
13731,19261,4
13731,20510,1
13731,16431,3
13731,15744,7
13733,14375,1
13735,20334,5
13735,18484,6
13735,13824,3
13735,21935,4
13735,22074,5
13735,17056,1
13735,19569,6
13735,18196,11
13735,14393,5
13735,19877,10
13735,16692,10
13735,14650,3
13735,19529,1
13735,17226,7
13735,20888,4
13735,15439,4
13735,17996,9
13735,14957,5
13745,15007,7
13745,17419,11
13745,22113,6
13745,14171,9
13745,15112,3
13747,16641,6
13747,17190,2
13747,15005,4
13747,14509,6
13747,15867,2
13747,14521,1
13750,18353,5
13750,18483,3
13750,14136,7
13754,19946,3
13754,19038,5
13756,21946,2
13757,16676,3
13757,21497,2
13757,17194,3
13757,21610,4
13757,16337,3
13757,21434,3
13757,19091,4
13760,17707,1
13760,16121,2
13760,14007,2
13767,22243,5
13767,16917,3
13769,14261,4
13769,16742,1
13769,14870,4
13769,18382,5
13769,20995,1
13769,22334,2
13769,20361,5
13769,16738,3
13769,21404,2
13769,20501,4
13771,16459,9
13771,22366,5
13771,14734,4
13771,21129,5
13773,18603,1
13773,18583,3
13775,18322,2
13775,21103,4
13775,18196,5
13775,14650,2
13776,19564,4
13776,18090,3
13776,17639,3
13776,14264,5
13776,17121,5
13776,17740,3
13776,14628,3
13776,16277,4
13776,14591,4
13776,17065,5
13776,21771,1
13776,16972,2
13776,19368,1
13776,18393,1
13776,15808,3
13776,20488,1
13776,22435,2
13777,15264,9
13778,14804,1
13778,20949,1
13778,20543,3
13778,21489,1
13781,19674,7
13781,19338,5
13781,15684,5
13782,15166,3
13782,20617,5
13782,16614,3
13782,19203,5
13782,20025,2
13782,16314,4
13782,20730,3
13782,22150,4
13785,20772,7
13786,19659,4
13788,17569,2
13789,16125,1
13789,16340,1
13789,15376,1
13789,14376,7
13791,22385,4
13791,16036,7
13791,14128,2
13791,21863,6
13791,19922,4
13791,20900,5
13791,14207,8
13791,16431,4
13791,14169,5
13791,14804,12
13791,14622,5
13791,19658,3
13792,17419,6
13792,17546,5
13796,17256,2
13796,14515,2
13796,19185,1
13796,13850,3
13796,20925,2
13796,13810,3
13796,14960,3
13796,15795,3
13796,16954,3
13796,19126,3
13796,15847,1
13796,21748,2
13796,17351,1
13796,16720,2
13798,19495,8
13798,19020,6
13798,21301,5
13801,17620,3
13801,20027,4
13803,15964,6
13806,14858,2
13810,13850,3
13813,15740,3
13813,21590,4
13814,15759,3
13814,16019,6
13814,15714,3
13814,18839,2
13814,19582,3
13814,18456,2
13814,18543,4
13814,19489,3
13817,20447,2
13817,15340,6
13823,22000,2
13823,21357,3
13823,21774,7
13824,17358,2
13824,20888,5
13824,18690,4
13824,20308,5
13824,15337,3
13824,17089,7
13824,22453,8
13824,17092,3
13824,15259,2
13825,19935,1
13825,14257,4
13825,13976,4
13825,18056,3
13825,20178,4
13825,21460,3
13825,16127,4
13825,13831,3
13825,18072,3
13825,19242,4
13825,16091,5
13825,16106,2
13825,13825,8
13825,21043,3
13825,16410,2
13825,19582,3
13825,22162,1
13825,19489,4
13831,14257,4
13831,13976,3
13831,18325,3
13831,16106,6
13831,16998,7
13831,20848,3
13831,15639,5
13831,19489,4
13838,16711,4
13839,19198,4
13839,18286,3
13839,22162,2
13844,20732,2
13844,21173,3
13844,16809,2
13844,14973,7
13845,14650,1
13848,17411,1
13848,15735,1
13848,16337,1
13848,20510,4
13849,15373,2
13849,20817,6
13849,22384,5
13849,17320,4
13849,18603,7
13850,20925,4
13850,14960,4
13850,16954,5
13850,21748,5
13850,19831,8
13850,18978,4
13850,20708,2
13850,16720,1
13852,14092,2
13852,15419,5
13856,21322,1
13859,16072,2
13859,19959,2
13859,15735,2
13859,14862,3
13859,21144,2
13861,14862,2
13861,17194,3
13861,16337,2
13861,16072,3
13861,16699,3
13861,19091,2
13861,15101,3
13863,18789,4
13866,16427,3
13866,22100,2
13866,17495,6
13866,18819,8
13866,16786,3
13866,17340,8
13866,17056,5
13866,15912,4
13866,20337,4
13866,16111,4
13866,17437,2
13866,16436,4
13866,18338,6
13866,16029,2
13866,17439,2
13866,19930,4
13866,16226,6
13866,14585,3
13866,21907,3
13866,15523,6
13866,16086,5
13866,21491,8
13866,22110,3
13866,20778,2
13866,18355,3
13866,19539,3
13866,19653,4
13866,16403,7
13866,22404,3
13866,15475,2
13866,16805,3
13866,18155,3
13866,16001,4
13878,17497,3
13878,20428,4
13880,13880,9
13881,18155,2
13881,15194,2
13881,14539,2
13881,21235,4
13881,16749,5
13881,14650,3
13881,15240,3
13881,17537,3
13889,21579,3
13891,17293,3
13895,14029,1
13895,20092,2
13896,14554,2
13898,16268,4
13898,19640,5
13898,22130,4
13903,18667,3
13910,19410,1
13912,21071,3
13917,16427,1
13917,19385,2
13917,17495,2
13917,19003,2
13917,18819,3
13917,17056,2
13917,18711,2
13917,15523,3
13917,15928,5
13917,21491,3
13917,22110,2
13917,15950,3
13917,16141,2
13917,18607,1
13919,16121,2
13919,19037,1
13919,19457,2
13919,17707,1
13922,19525,6
13922,20516,4
13922,18167,6
13922,21236,4
13922,17591,4
13922,20162,6
13922,19127,7
13922,15416,5
13922,18869,9
13922,14016,6
13943,16579,2
13943,15375,3
13943,18012,1
13944,15883,3
13945,17831,6
13945,22339,6
13945,17838,3
13946,16726,3
13946,18064,1
13946,14712,1
13946,20908,3
13947,18561,4
13947,21803,3
13947,15537,6
13950,17986,3
13950,16224,3
13950,21500,2
13950,20415,3
13950,21540,1
13950,19578,1
13950,17574,2
13950,14823,1
13950,21882,2
13950,14650,2
13950,14902,2
13950,19529,3
13950,22289,1
13951,17707,1
13951,16121,4
13951,19037,1
13951,19457,3
13951,19279,4
13954,17744,7
13959,18111,4
13959,20368,4
13959,18631,4
13960,15965,4
13960,18006,1
13960,14862,4
13960,17194,4
13960,16337,2
13960,21144,2
13960,20510,3
13963,17901,3
13963,20045,4
13966,15215,5
13966,15362,4
13966,14917,2
13966,21319,6
13966,14136,9
13966,15124,1
13966,19204,5
13966,14282,3
13966,18651,4
13966,20798,3
13966,18782,4
13966,15199,3
13966,20167,4
13966,14148,7
13966,15470,5
13966,15208,3
13966,15644,7
13966,15973,3
13966,22403,2
13966,17477,3
13966,15524,3
13966,17750,5
13966,14485,5
13966,14095,5
13966,21614,5
13966,18423,1
13966,21556,2
13966,18534,4
13966,17860,5
13966,16455,5
13966,16777,7
13966,18991,5
13966,16095,8
13966,14335,2
13967,20359,4
13975,16445,5
13975,19752,8
13975,16832,4
13975,17670,8
13975,17191,2
13975,15748,7
13975,21799,6
13975,22386,4
13975,20663,4
13975,17532,8
13975,20338,8
13976,14257,4
13976,18056,3
13976,20178,2
13976,16106,4
13976,16091,4
13976,18325,2
13976,16998,5
13976,20848,4
13976,19751,3
13976,19489,4
13977,20888,5
13977,14650,2
13978,16809,4
13985,14871,1
13985,19509,2
13993,18286,5
13995,16753,3
13995,20339,4
13997,14242,4
13997,18397,3
13997,17196,3
13997,16658,4
13997,21395,4
13997,18361,3
14002,20415,1
14003,14508,6
14003,16468,6
14007,20990,2
14007,17707,1
14007,15060,3
14007,16121,5
14009,20388,4
14009,14325,2
14009,18418,3
14015,15362,4
14015,14917,6
14015,22261,6
14015,18893,3
14015,22403,3
14015,17038,5
14015,15644,8
14015,22242,4
14016,20516,10
14016,17591,3
14016,18167,6
14016,19964,4
14016,19621,4
14016,20162,2
14016,19268,4
14016,20037,5
14016,19127,2
14016,15416,4
14017,14426,3
14018,20334,2
14018,14850,5
14018,15881,3
14018,20341,4
14018,16816,2
14018,15686,4
14018,20710,5
14018,14125,3
14018,19715,4
14018,18608,3
14019,19382,1
14021,21491,4
14024,20239,3
14024,19749,4
14025,17337,3
14034,18992,2
14034,19702,3
14034,19119,2
14034,16676,3
14034,14628,4
14034,18919,3
14038,17666,7
14038,16368,4
14038,16990,7
14038,21922,5
14039,14973,3
14039,16809,3
14039,19302,2
14039,17009,2
14046,14697,9
14051,21419,6
14053,19110,3
14053,16906,4
14053,18923,4
14053,17759,6
14055,18996,4
14055,20888,7
14055,21417,7
14055,14650,2
14067,21291,3
14073,20025,4
14073,20617,3
14073,19194,3
14077,17126,11
14077,19264,1
14077,18115,11
14077,15872,8
14077,22001,10
14078,19732,10
14081,15231,1
14081,15653,4
14081,15432,1
14085,20239,3
14087,14602,5
14089,14420,3
14089,14668,2
14089,16766,2
14089,21921,2
14089,17110,2
14089,17685,2
14089,21882,3
14089,17328,1
14089,16308,2
14089,14650,2
14089,20597,3
14089,18022,2
14089,20415,3
14089,20442,2
14089,18155,2
14090,16469,2
14090,18634,2
14090,19739,3
14090,14782,3
14090,16036,3
14090,17871,3
14090,14804,8
14090,18694,1
14090,16431,2
14090,20588,1
14090,16437,1
14090,21489,3
14090,19658,2
14090,18416,4
14095,14917,5
14095,18651,4
14095,16777,6
14095,14148,8
14095,15512,7
14095,15470,4
14095,15644,5
14095,22403,2
14095,21614,9
14095,18991,6
14095,18534,10
14095,17860,4
14095,16095,11
14095,14335,5
14103,18729,3
14105,19568,4
14107,14168,1
14107,14950,2
14107,15629,1
14107,16716,2
14107,19265,2
14107,18155,2
14107,20154,1
14107,20415,2
14111,17411,2
14111,15735,3
14111,18468,2
14111,20510,1
14111,20691,3
14111,14241,4
14111,17336,5
14112,18765,3
14112,19985,3
14112,17938,6
14116,15362,2
14116,14917,3
14116,22403,2
14116,17659,2
14116,18782,5
14116,18893,3
14116,17860,3
14116,22261,4
14116,15470,5
14116,15644,3
14117,15362,4
14117,20217,5
14117,15644,6
14120,17469,4
14120,14537,3
14120,16484,4
14123,18819,4
14123,19539,1
14123,14426,4
14123,21021,4
14123,18977,4
14123,18338,6
14123,14334,4
14125,15686,4
14125,20710,3
14125,18433,3
14128,15211,7
14128,19879,3
14128,22385,1
14128,16685,5
14128,18936,2
14128,16087,2
14128,19922,1
14128,20900,9
14128,16431,7
14128,15162,1
14128,14490,1
14128,16036,3
14128,21863,2
14128,14804,2
14128,14207,2
14128,18952,2
14128,15220,1
14128,19658,7
14131,14994,2
14131,17381,3
14131,16809,3
14132,20766,1
14134,18363,3
14134,17923,6
14134,21125,1
14136,18483,2
14136,16814,2
14136,16016,8
14136,18353,5
14141,22166,3
14147,18295,4
14147,20990,5
14147,20152,1
14147,21133,5
14147,20820,3
14147,14958,5
14147,14942,1
14147,15717,3
14147,17901,3
14147,16191,4
14147,22066,4
14147,20045,4
14148,15362,9
14148,22403,3
14148,21614,9
14148,19646,9
14148,17860,7
14148,14485,6
14148,20167,8
14148,15470,7
14148,14335,11
14148,15644,12
14149,14149,8
14151,18661,2
14151,16910,2
14155,21538,3
14155,21631,2
14155,20624,2
14155,22401,2
14155,16128,1
14155,16203,2
14155,14332,2
14155,20488,2
14160,16493,6
14160,16367,6
14160,21871,5
14160,19713,5
14160,15997,3
14160,19826,3
14160,16546,2
14168,20542,7
14168,15968,5
14168,18819,4
14168,19386,4
14168,17685,7
14168,21239,2
14168,18477,6
14168,18198,5
14168,20025,1
14168,14795,2
14168,20597,4
14168,14799,2
14168,20095,2
14168,18662,4
14168,16886,2
14168,15839,2
14168,14979,2
14168,21921,8
14168,16956,4
14168,19906,3
14168,20415,10
14168,18155,11
14169,22385,6
14169,21863,9
14169,19922,3
14169,20900,8
14169,16431,8
14169,19658,5
14169,14804,1
14169,14622,7
14170,14539,8
14170,21235,2
14191,15694,1
14194,17022,4
14195,20641,5
14195,22122,7
14197,18098,4
14197,21421,5
14197,21525,2
14198,19038,2
14207,18634,4
14207,14622,3
14207,14804,9
14207,16036,5
14207,16431,1
14207,22385,3
14207,21863,4
14207,19922,2
14207,20900,3
14207,19022,6
14207,19658,2
14208,17569,3
14218,16641,3
14218,14509,2
14218,14521,1
14225,21949,2
14225,18097,6
14225,21172,3
14226,20730,3
14227,21235,1
14229,21365,2
14229,16130,2
14229,21020,4
14229,17603,6
14229,15835,2
14229,18952,2
14229,21004,3
14229,20736,7
14229,19274,8
14230,17294,3
14230,18938,5
14236,15490,4
14236,16416,4
14237,18386,4
14237,14284,7
14237,14930,3
14239,17127,3
14239,17893,6
14239,18648,7
14241,19959,1
14241,17411,2
14241,15735,4
14241,17336,4
14241,17845,3
14241,20510,2
14242,21395,9
14242,16658,4
14242,18361,3
14247,20545,4
14247,14519,3
14247,17682,3
14247,17115,4
14252,16608,4
14252,19368,3
14252,17121,1
14252,17639,2
14252,21555,4
14257,16461,3
14257,18910,3
14257,18056,4
14257,15430,2
14257,19967,4
14257,16106,3
14257,19871,2
14257,20841,1
14257,17396,4
14257,20848,4
14257,15639,2
14257,18513,5
14257,21592,4
14257,19489,6
14257,18072,4
14257,20036,3
14257,20729,5
14257,20178,4
14257,19242,3
14257,19498,2
14257,21043,4
14257,18325,4
14257,15547,4
14257,16410,3
14257,18222,2
14257,20571,5
14258,16809,5
14261,14869,5
14261,14870,6
14261,18382,7
14261,20995,3
14261,22334,4
14261,20361,9
14261,21757,4
14261,20738,6
14261,16738,4
14261,20501,3
14262,20710,1
14262,18648,5
14264,18090,5
14264,17639,4
14264,19702,8
14264,22173,4
14264,17121,7
14264,16608,1
14264,17740,3
14264,14628,3
14264,16277,4
14264,16972,3
14264,19368,1
14264,20876,3
14264,17516,6
14264,22029,5
14264,17938,2
14264,22435,3
14264,15385,10
14264,21631,5
14264,14591,8
14264,21771,4
14264,15957,3
14264,20488,3
14266,22322,3
14266,18427,1
14268,21030,2
14268,20415,3
14268,14650,2
14269,14844,3
14269,18103,4
14274,21866,3
14274,15839,3
14274,14292,3
14274,15878,2
14275,17674,2
14275,21191,3
14278,20129,3
14282,18561,1
14282,19053,5
14282,21803,3
14284,16078,2
14284,16039,9
14284,18612,7
14284,17698,3
14286,17613,4
14286,15704,2
14288,17831,2
14288,17838,6
14291,17921,2
14292,16378,2
14292,17169,2
14293,19711,7
14293,18729,5
14293,21289,5
14293,16079,5
14296,15170,2
14296,18438,1
14296,18343,1
14296,21772,3
14296,22326,2
14296,22040,1
14297,15635,1
14297,14430,3
14297,16697,4
14297,19669,5
14297,20001,4
14297,18554,2
14297,17193,3
14297,16667,2
14297,18358,3
14299,17737,5
14302,20708,8
14304,17707,1
14304,16121,3
14308,16702,2
14308,18688,4
14308,17586,3
14308,21991,2
14308,18990,3
14308,15964,4
14308,15839,2
14308,20778,2
14308,17169,1
14308,21627,3
14311,20617,3
14313,18068,4
14313,17381,1
14313,16809,2
14320,19373,8
14320,19975,5
14320,15895,8
14322,15384,4
14322,19385,3
14322,14471,5
14322,17340,7
14322,21907,5
14322,17056,7
14322,19539,3
14322,21491,7
14322,18819,10
14322,15405,2
14322,20730,5
14322,19891,2
14322,14350,4
14322,18355,3
14322,14531,4
14322,18338,12
14325,20388,2
14325,18418,1
14325,15264,2
14328,19261,4
14328,15744,9
14328,21182,8
14332,17242,4
14332,16128,3
14332,16203,4
14332,22401,2
14332,20624,3
14334,20948,3
14334,18819,1
14334,17340,1
14334,14426,4
14334,18977,5
14334,21988,2
14334,21021,4
14334,18797,2
14334,15411,3
14334,21307,3
14334,19894,1
